instrument_id,symbol,market,asset_class,source,added_on,active,price_eligible,price_source,inactive_on
GNRV_US_EQ,GNRV,US,EQ,trading212,2025-12-26,True,False,none,
GNSS_US_EQ,GNSS,US,EQ,trading212,2025-12-26,True,False,none,
GNS_US_EQ,GNS,US,EQ,trading212,2025-12-26,True,False,none,
GNTA_US_EQ,GNTA,US,EQ,trading212,2025-12-26,True,True,yahoo,
GNTX_US_EQ,GNTX,US,EQ,trading212,2025-12-26,True,False,none,
GNUS_US_EQ,GNUS,US,EQ,trading212,2025-12-26,True,True,yahoo,
GNW_US_EQ,GNW,US,EQ,trading212,2025-12-26,True,False,none,
GOAIp_EQ,GOAIp,,EQ,trading212,2025-12-26,True,True,yahoo,
GOAIs_EQ,GOAIs,,EQ,trading212,2025-12-26,True,True,yahoo,
GOATl_EQ,GOATl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOATp_EQ,GOATp,,EQ,trading212,2025-12-26,True,True,yahoo,
GOCO_US_EQ,GOCO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GODN_US_EQ,GODN,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOED_US_EQ,GOED,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOFPY_US_EQ,GOFPY,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOGBl_EQ,GOGBl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOGO_US_EQ,GOGO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOLD_US_EQ,GOLD,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOLDp_EQ,GOLDp,,EQ,trading212,2025-12-26,True,True,yahoo,
GOLF_US_EQ,GOLF,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOO1l_EQ,GOO1l,,EQ,trading212,2025-12-26,True,True,yahoo,
GOO2l_EQ,GOO2l,,EQ,trading212,2025-12-26,True,True,yahoo,
GOO3l_EQ,GOO3l,,EQ,trading212,2025-12-26,True,True,yahoo,
GOOD_US_EQ,GOOD,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOOEl_EQ,GOOEl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOOGL_US_EQ,GOOGL,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOOG_US_EQ,GOOG,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOOIl_EQ,GOOIl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOOS_US_EQ,GOOS,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOOSl_EQ,GOOSl,,EQ,trading212,2025-12-26,True,True,yahoo,
GORO_US_EQ,GORO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOSS_US_EQ,GOSS,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOSd_EQ,GOSd,,EQ,trading212,2025-12-26,True,True,yahoo,
GOUDl_EQ,GOUDl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOVB_US_EQ,GOVB,US,EQ,trading212,2025-12-26,True,True,yahoo,
GOVDl_EQ,GOVDl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOVEl_EQ,GOVEl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOVGm_EQ,GOVGm,,EQ,trading212,2025-12-26,True,True,yahoo,
GOVPl_EQ,GOVPl,,EQ,trading212,2025-12-26,True,True,yahoo,
GOVX_US_EQ,GOVX,US,EQ,trading212,2025-12-26,True,True,yahoo,
GO_US_EQ,GO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPAB1s_EQ,GPAB1s,,EQ,trading212,2025-12-26,True,True,yahoo,
GPAC_US_EQ,GPAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPAK_US_EQ,GPAK,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPAT_US_EQ,GPAT,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPCO_US_EQ,GPCO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPCR_US_EQ,GPCR,US,EQ,trading212,2025-12-26,True,False,none,
GPC_US_EQ,GPC,US,EQ,trading212,2025-12-26,True,False,none,
GPI_US_EQ,GPI,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPK_US_EQ,GPK,US,EQ,trading212,2025-12-26,True,False,none,
GPMT_US_EQ,GPMT,US,EQ,trading212,2025-12-26,True,False,none,
GPN_US_EQ,GPN,US,EQ,trading212,2025-12-26,True,False,none,
GPOR1_US_EQ,GPOR1,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPRE_US_EQ,GPRE,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPRK_US_EQ,GPRK,US,EQ,trading212,2025-12-26,True,False,none,
GPRO_US_EQ,GPRO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPSAl_EQ,GPSAl,,EQ,trading212,2025-12-26,True,True,yahoo,
GPSE_US_EQ,GPSE,US,EQ,trading212,2025-12-26,True,True,yahoo,
GPS_US_EQ,GPS,US,EQ,trading212,2025-12-26,True,False,none,
GPT3l_EQ,GPT3l,,EQ,trading212,2025-12-26,True,False,none,
GPT3m_EQ,GPT3m,,EQ,trading212,2025-12-26,True,False,none,
GPTSl_EQ,GPTSl,,EQ,trading212,2025-12-26,True,False,none,
GPTSm_EQ,GPTSm,,EQ,trading212,2025-12-26,True,False,none,
GP_US_EQ,GP,US,EQ,trading212,2025-12-26,True,False,none,
GRAF1_US_EQ,GRAF1,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRAL_US_EQ,GRAL,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRAMF_US_EQ,GRAMF,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRAN_US_EQ,GRAN,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRAY_US_EQ,GRAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRBK_US_EQ,GRBK,US,EQ,trading212,2025-12-26,True,False,none,
GRC_US_EQ,GRC,US,EQ,trading212,2025-12-26,True,False,none,
GRDN_US_EQ,GRDN,US,EQ,trading212,2025-12-26,True,False,none,
GRDUl_EQ,GRDUl,,EQ,trading212,2025-12-26,True,True,yahoo,
GREEN_BE_EQ,GREEN,BE,EQ,trading212,2025-12-26,False,True,yahoo,2025-12-30
GREE_US_EQ,GREE,US,EQ,trading212,2025-12-26,True,True,yahoo,
GREITm_EQ,GREITm,,EQ,trading212,2025-12-26,True,True,yahoo,
GREe_EQ,GREe,,EQ,trading212,2025-12-26,True,True,yahoo,
GREp_EQ,GREp,,EQ,trading212,2025-12-26,True,True,yahoo,
GRFS_US_EQ,GRFS,US,EQ,trading212,2025-12-26,True,False,none,
GRFX_US_EQ,GRFX,US,EQ,trading212,2025-12-26,True,False,none,
GRFe_EQ,GRFe,,EQ,trading212,2025-12-26,True,True,yahoo,
GRIDd_EQ,GRIDd,,EQ,trading212,2025-12-26,True,True,yahoo,
GRIL_US_EQ,GRIL,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRIe_EQ,GRIe,,EQ,trading212,2025-12-26,True,True,yahoo,
GRMM_US_EQ,GRMM,US,EQ,trading212,2025-12-26,True,False,none,
GRMN_US_EQ,GRMN,US,EQ,trading212,2025-12-26,True,False,none,
GRMd_EQ,GRMd,,EQ,trading212,2025-12-26,True,False,none,
GRNQ_US_EQ,GRNQ,US,EQ,trading212,2025-12-26,True,False,none,
GRNV_US_EQ,GRNV,US,EQ,trading212,2025-12-26,True,False,none,
GRONd_EQ,GRONd,,EQ,trading212,2025-12-26,True,True,yahoo,
GROW_US_EQ,GROW,US,EQ,trading212,2025-12-26,True,True,yahoo,
GROY_US_EQ,GROY,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRO_US_EQ,GRO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRPH_US_EQ,GRPH,US,EQ,trading212,2025-12-26,True,False,none,
GRPN_US_EQ,GRPN,US,EQ,trading212,2025-12-26,True,False,none,
GRPl_EQ,GRPl,,EQ,trading212,2025-12-26,True,False,none,
GRRR_US_EQ,GRRR,US,EQ,trading212,2025-12-26,True,False,none,
GRSV_US_EQ,GRSV,US,EQ,trading212,2025-12-26,True,False,none,
GRTX_US_EQ,GRTX,US,EQ,trading212,2025-12-26,True,False,none,
GRUd_EQ,GRUd,,EQ,trading212,2025-12-26,True,True,yahoo,
GRVI_US_EQ,GRVI,US,EQ,trading212,2025-12-26,True,True,yahoo,
GRVOp_EQ,GRVOp,,EQ,trading212,2025-12-26,True,True,yahoo,
GRVY_US_EQ,GRVY,US,EQ,trading212,2025-12-26,True,False,none,
GRVd_EQ,GRVd,,EQ,trading212,2025-12-26,True,False,none,
GRWG_US_EQ,GRWG,US,EQ,trading212,2025-12-26,True,False,none,
GS2Cd_EQ,GS2Cd,,EQ,trading212,2025-12-26,True,False,none,
GS2El_EQ,GS2El,,EQ,trading212,2025-12-26,True,True,yahoo,
GS2l_EQ,GS2l,,EQ,trading212,2025-12-26,True,False,none,
GS71d_EQ,GS71d,,EQ,trading212,2025-12-26,True,False,none,
GSAH_US_EQ,GSAH,US,EQ,trading212,2025-12-26,True,True,yahoo,
GSAT_US_EQ,GSAT,US,EQ,trading212,2025-12-26,True,True,yahoo,
GSBC_US_EQ,GSBC,US,EQ,trading212,2025-12-26,True,False,none,
GSBD_US_EQ,GSBD,US,EQ,trading212,2025-12-26,True,False,none,
GSC1d_EQ,GSC1d,,EQ,trading212,2025-12-26,True,False,none,
GSEMl_EQ,GSEMl,,EQ,trading212,2025-12-26,True,True,yahoo,
GSHD_US_EQ,GSHD,US,EQ,trading212,2025-12-26,True,False,none,
GSIT_US_EQ,GSIT,US,EQ,trading212,2025-12-26,True,True,yahoo,
GSIW_US_EQ,GSIW,US,EQ,trading212,2025-12-26,True,True,yahoo,
GSJe_EQ,GSJe,,EQ,trading212,2025-12-26,True,True,yahoo,
GSK_US_EQ,GSK,US,EQ,trading212,2025-12-26,True,False,none,
GSLCl_EQ,GSLCl,,EQ,trading212,2025-12-26,True,False,none,
GSL_US_EQ,GSL,US,EQ,trading212,2025-12-26,True,False,none,
GSMG_US_EQ,GSMG,US,EQ,trading212,2025-12-26,True,False,none,
GSM_US_EQ,GSM,US,EQ,trading212,2025-12-26,True,False,none,
GSPXl_EQ,GSPXl,,EQ,trading212,2025-12-26,True,False,none,
GSQB_US_EQ,GSQB,US,EQ,trading212,2025-12-26,True,False,none,
GSRT_US_EQ,GSRT,US,EQ,trading212,2025-12-26,True,False,none,
GSUN_US_EQ,GSUN,US,EQ,trading212,2025-12-26,True,True,yahoo,
GSX_US_EQ,GSX,US,EQ,trading212,2025-12-26,True,False,none,
GS_US_EQ,GS,US,EQ,trading212,2025-12-26,True,False,none,
GTBIF_US_EQ,GTBIF,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTBP_US_EQ,GTBP,US,EQ,trading212,2025-12-26,True,False,none,
GTCH_US_EQ,GTCH,US,EQ,trading212,2025-12-26,True,False,none,
GTCOl_EQ,GTCOl,,EQ,trading212,2025-12-26,True,True,yahoo,
GTEC_US_EQ,GTEC,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTES_US_EQ,GTES,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTE_US_EQ,GTE,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTII_US_EQ,GTII,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTILd_EQ,GTILd,,EQ,trading212,2025-12-26,True,True,yahoo,
GTIM_US_EQ,GTIM,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTISd_EQ,GTISd,,EQ,trading212,2025-12-26,True,True,yahoo,
GTLB_US_EQ,GTLB,US,EQ,trading212,2025-12-26,True,False,none,
GTLS_US_EQ,GTLS,US,EQ,trading212,2025-12-26,True,False,none,
GTMAY_US_EQ,GTMAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTMEY_US_EQ,GTMEY,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTN/A_US_EQ,GTN/A,US,EQ,trading212,2025-12-26,True,True,yahoo,
GTN_US_EQ,GTN,US,EQ,trading212,2025-12-26,True,False,none,
GTT_US_EQ,GTT,US,EQ,trading212,2025-12-26,True,False,none,
GTTp_EQ,GTTp,,EQ,trading212,2025-12-26,True,False,none,
GTX_US_EQ,GTX,US,EQ,trading212,2025-12-26,True,False,none,
GTY_US_EQ,GTY,US,EQ,trading212,2025-12-26,True,False,none,
GTYd_EQ,GTYd,,EQ,trading212,2025-12-26,True,False,none,
GT_US_EQ,GT,US,EQ,trading212,2025-12-26,True,False,none,
GU81d_EQ,GU81d,,EQ,trading212,2025-12-26,True,True,yahoo,
GUId_EQ,GUId,,EQ,trading212,2025-12-26,True,True,yahoo,
GUIp_EQ,GUIp,,EQ,trading212,2025-12-26,True,True,yahoo,
GULRY_US_EQ,GULRY,US,EQ,trading212,2025-12-26,True,True,yahoo,
GURE_US_EQ,GURE,US,EQ,trading212,2025-12-26,True,True,yahoo,
GUTS_US_EQ,GUTS,US,EQ,trading212,2025-12-26,True,True,yahoo,
GVA_US_EQ,GVA,US,EQ,trading212,2025-12-26,True,True,yahoo,
GVDNY_US_EQ,GVDNY,US,EQ,trading212,2025-12-26,True,False,none,
GVFF_US_EQ,GVFF,US,EQ,trading212,2025-12-26,True,False,none,
GVH_US_EQ,GVH,US,EQ,trading212,2025-12-26,True,False,none,
GWAC_US_EQ,GWAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
GWAV_US_EQ,GWAV,US,EQ,trading212,2025-12-26,True,True,yahoo,
GWIl_EQ,GWIl,,EQ,trading212,2025-12-26,True,True,yahoo,
GWRE_US_EQ,GWRE,US,EQ,trading212,2025-12-26,True,True,yahoo,
GWRS_US_EQ,GWRS,US,EQ,trading212,2025-12-26,True,False,none,
GWW_US_EQ,GWW,US,EQ,trading212,2025-12-26,True,False,none,
GXGX_US_EQ,GXGX,US,EQ,trading212,2025-12-26,True,False,none,
GXII_US_EQ,GXII,US,EQ,trading212,2025-12-26,True,True,yahoo,
GXId_EQ,GXId,,EQ,trading212,2025-12-26,True,True,yahoo,
GXLFl_EQ,GXLFl,,EQ,trading212,2025-12-26,True,False,none,
GXO_US_EQ,GXO,US,EQ,trading212,2025-12-26,True,True,yahoo,
GXYYY_US_EQ,GXYYY,US,EQ,trading212,2025-12-26,True,False,none,
GYCd_EQ,GYCd,,EQ,trading212,2025-12-26,True,False,none,
GZPFY_US_EQ,GZPFY,US,EQ,trading212,2025-12-26,True,False,none,
GZUR1d_EQ,GZUR1d,,EQ,trading212,2025-12-26,True,True,yahoo,
G_US_EQ,G,US,EQ,trading212,2025-12-26,True,False,none,
H1D5d_EQ,H1D5d,,EQ,trading212,2025-12-26,True,False,none,
H2OAa_EQ,H2OAa,,EQ,trading212,2025-12-26,True,True,yahoo,
H2Od_EQ,H2Od,,EQ,trading212,2025-12-26,True,True,yahoo,
H417d_EQ,H417d,,EQ,trading212,2025-12-26,True,False,none,
H41Dd_EQ,H41Dd,,EQ,trading212,2025-12-26,True,False,none,
H41Ed_EQ,H41Ed,,EQ,trading212,2025-12-26,True,True,yahoo,
H41Hd_EQ,H41Hd,,EQ,trading212,2025-12-26,True,False,none,
H41Vd_EQ,H41Vd,,EQ,trading212,2025-12-26,True,False,none,
H4Z7d_EQ,H4Z7d,,EQ,trading212,2025-12-26,True,False,none,
H4ZCd_EQ,H4ZCd,,EQ,trading212,2025-12-26,True,False,none,
H4ZNd_EQ,H4ZNd,,EQ,trading212,2025-12-26,True,False,none,
H50Al_EQ,H50Al,,EQ,trading212,2025-12-26,True,True,yahoo,
H5Ed_EQ,H5Ed,,EQ,trading212,2025-12-26,True,True,yahoo,
HABd_EQ,HABd,,EQ,trading212,2025-12-26,True,True,yahoo,
HAE_US_EQ,HAE,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAFC_US_EQ,HAFC,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAFN_US_EQ,HAFN,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAGd_EQ,HAGd,,EQ,trading212,2025-12-26,True,True,yahoo,
HAIA_US_EQ,HAIA,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAIN_US_EQ,HAIN,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAL1a_EQ,HAL1a,,EQ,trading212,2025-12-26,True,True,yahoo,
HALL_US_EQ,HALL,US,EQ,trading212,2025-12-26,True,True,yahoo,
HALMY_US_EQ,HALMY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HALO_US_EQ,HALO,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAL_US_EQ,HAL,US,EQ,trading212,2025-12-26,True,True,yahoo,
HALd_EQ,HALd,,EQ,trading212,2025-12-26,True,True,yahoo,
HAM1d_EQ,HAM1d,,EQ,trading212,2025-12-26,True,True,yahoo,
HAO_US_EQ,HAO,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAPP_US_EQ,HAPP,US,EQ,trading212,2025-12-26,True,True,yahoo,
HARL_US_EQ,HARL,US,EQ,trading212,2025-12-26,True,True,yahoo,
HASI_US_EQ,HASI,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAS_US_EQ,HAS,US,EQ,trading212,2025-12-26,True,True,yahoo,
HASd_EQ,HASd,,EQ,trading212,2025-12-26,True,True,yahoo,
HAVASa_EQ,HAVASa,,EQ,trading212,2025-12-26,True,True,yahoo,
HAW1d_EQ,HAW1d,,EQ,trading212,2025-12-26,True,True,yahoo,
HAWPY_US_EQ,HAWPY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HAYW_US_EQ,HAYW,US,EQ,trading212,2025-12-26,True,True,yahoo,
HBAN_US_EQ,HBAN,US,EQ,trading212,2025-12-26,True,True,yahoo,
HBB_US_EQ,HBB,US,EQ,trading212,2025-12-26,True,False,none,
HBC11d_EQ,HBC11d,,EQ,trading212,2025-12-26,True,False,none,
HBCP_US_EQ,HBCP,US,EQ,trading212,2025-12-26,True,False,none,
HBHd_EQ,HBHd,,EQ,trading212,2025-12-26,True,False,none,
HBIA_US_EQ,HBIA,US,EQ,trading212,2025-12-26,True,True,yahoo,
HBIO_US_EQ,HBIO,US,EQ,trading212,2025-12-26,True,True,yahoo,
HBKSl_EQ,HBKSl,,EQ,trading212,2025-12-26,True,False,none,
HBKUl_EQ,HBKUl,,EQ,trading212,2025-12-26,True,True,yahoo,
HBM_US_EQ,HBM,US,EQ,trading212,2025-12-26,True,False,none,
HBNC_US_EQ,HBNC,US,EQ,trading212,2025-12-26,True,False,none,
HBSI_US_EQ,HBSI,US,EQ,trading212,2025-12-26,True,True,yahoo,
HBT_US_EQ,HBT,US,EQ,trading212,2025-12-26,True,False,none,
HBXe_EQ,HBXe,,EQ,trading212,2025-12-26,True,True,yahoo,
HC1d_EQ,HC1d,,EQ,trading212,2025-12-26,True,False,none,
HCAC_US_EQ,HCAC,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCAI_US_EQ,HCAI,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCANF_US_EQ,HCANF,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCAQ_US_EQ,HCAQ,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCAT_US_EQ,HCAT,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCAUl_EQ,HCAUl,,EQ,trading212,2025-12-26,True,True,yahoo,
HCA_US_EQ,HCA,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCBC_US_EQ,HCBC,US,EQ,trading212,2025-12-26,True,False,none,
HCCC_US_EQ,HCCC,US,EQ,trading212,2025-12-26,True,False,none,
HCCH_US_EQ,HCCH,US,EQ,trading212,2025-12-26,True,False,none,
HCC_US_EQ,HCC,US,EQ,trading212,2025-12-26,True,False,none,
HCHC_US_EQ,HCHC,US,EQ,trading212,2025-12-26,True,False,none,
HCHSl_EQ,HCHSl,,EQ,trading212,2025-12-26,True,False,none,
HCI_US_EQ,HCI,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCKT_US_EQ,HCKT,US,EQ,trading212,2025-12-26,True,False,none,
HCLd_EQ,HCLd,,EQ,trading212,2025-12-26,True,False,none,
HCMA_US_EQ,HCMA,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCMC_US_EQ,HCMC,US,EQ,trading212,2025-12-26,True,False,none,
HCMLY_US_EQ,HCMLY,US,EQ,trading212,2025-12-26,True,False,none,
HCM_US_EQ,HCM,US,EQ,trading212,2025-12-26,True,False,none,
HCN_US_EQ,HCN,US,EQ,trading212,2025-12-26,True,False,none,
HCOp_EQ,HCOp,,EQ,trading212,2025-12-26,True,True,yahoo,
HCP_US_EQ,HCP,US,EQ,trading212,2025-12-26,True,False,none,
HCSG_US_EQ,HCSG,US,EQ,trading212,2025-12-26,True,False,none,
HCTI_US_EQ,HCTI,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCVI_US_EQ,HCVI,US,EQ,trading212,2025-12-26,True,True,yahoo,
HCWB_US_EQ,HCWB,US,EQ,trading212,2025-12-26,True,False,none,
HCWC_US_EQ,HCWC,US,EQ,trading212,2025-12-26,True,False,none,
HDB_US_EQ,HDB,US,EQ,trading212,2025-12-26,True,False,none,
HDC_US_EQ,HDC,US,EQ,trading212,2025-12-26,True,False,none,
HDDd_EQ,HDDd,,EQ,trading212,2025-12-26,True,False,none,
HDELY_US_EQ,HDELY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HDFp_EQ,HDFp,,EQ,trading212,2025-12-26,True,False,none,
HDGBl_EQ,HDGBl,,EQ,trading212,2025-12-26,True,False,none,
HDGa_EQ,HDGa,,EQ,trading212,2025-12-26,True,True,yahoo,
HDId_EQ,HDId,,EQ,trading212,2025-12-26,True,True,yahoo,
HDLVl_EQ,HDLVl,,EQ,trading212,2025-12-26,True,False,none,
HDLVp_EQ,HDLVp,,EQ,trading212,2025-12-26,True,False,none,
HDL_US_EQ,HDL,US,EQ,trading212,2025-12-26,True,False,none,
HDP1d_EQ,HDP1d,,EQ,trading212,2025-12-26,True,False,none,
HDROl_EQ,HDROl,,EQ,trading212,2025-12-26,True,True,yahoo,
HDROm_EQ,HDROm,,EQ,trading212,2025-12-26,True,True,yahoo,
HDSN_US_EQ,HDSN,US,EQ,trading212,2025-12-26,True,False,none,
HD_US_EQ,HD,US,EQ,trading212,2025-12-26,True,False,none,
HEALl_EQ,HEALl,,EQ,trading212,2025-12-26,True,True,yahoo,
HEALm_EQ,HEALm,,EQ,trading212,2025-12-26,True,True,yahoo,
HEAR_US_EQ,HEAR,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEATl_EQ,HEATl,,EQ,trading212,2025-12-26,True,True,yahoo,
HEAWl_EQ,HEAWl,,EQ,trading212,2025-12-26,True,True,yahoo,
HEBT_US_EQ,HEBT,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEC_US_EQ,HEC,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEDFm_EQ,HEDFm,,EQ,trading212,2025-12-26,True,True,yahoo,
HEDJl_EQ,HEDJl,,EQ,trading212,2025-12-26,True,True,yahoo,
HEDJm_EQ,HEDJm,,EQ,trading212,2025-12-26,True,True,yahoo,
HEDKl_EQ,HEDKl,,EQ,trading212,2025-12-26,True,True,yahoo,
HEGIY_US_EQ,HEGIY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEI/A_US_EQ,HEI/A,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEIAa_EQ,HEIAa,,EQ,trading212,2025-12-26,True,True,yahoo,
HEICO_US_EQ,HEICO,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEIJMa_EQ,HEIJMa,,EQ,trading212,2025-12-26,True,True,yahoo,
HEINY_US_EQ,HEINY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEIOa_EQ,HEIOa,,EQ,trading212,2025-12-26,True,True,yahoo,
HEId_EQ,HEId,,EQ,trading212,2025-12-26,True,True,yahoo,
HELE_US_EQ,HELE,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEMCl_EQ,HEMCl,,EQ,trading212,2025-12-26,True,True,yahoo,
HEN3d_EQ,HEN3d,,EQ,trading212,2025-12-26,True,True,yahoo,
HENKY_US_EQ,HENKY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HENOY_US_EQ,HENOY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HENd_EQ,HENd,,EQ,trading212,2025-12-26,True,True,yahoo,
HEPA_US_EQ,HEPA,US,EQ,trading212,2025-12-26,True,True,yahoo,
HEPS_US_EQ,HEPS,US,EQ,trading212,2025-12-26,True,True,yahoo,
HERGl_EQ,HERGl,,EQ,trading212,2025-12-26,True,True,yahoo,
HERTF_US_EQ,HERTF,US,EQ,trading212,2025-12-26,True,True,yahoo,
HERUl_EQ,HERUl,,EQ,trading212,2025-12-26,True,True,yahoo,
HERUm_EQ,HERUm,,EQ,trading212,2025-12-26,True,True,yahoo,
HESAY_US_EQ,HESAY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HESM_US_EQ,HESM,US,EQ,trading212,2025-12-26,True,True,yahoo,
HESSl_EQ,HESSl,,EQ,trading212,2025-12-26,True,True,yahoo,
HEURd_EQ,HEURd,,EQ,trading212,2025-12-26,True,True,yahoo,
HEWA_US_EQ,HEWA,US,EQ,trading212,2025-12-26,True,True,yahoo,
HE_US_EQ,HE,US,EQ,trading212,2025-12-26,True,True,yahoo,
HF6d_EQ,HF6d,,EQ,trading212,2025-12-26,True,False,none,
HFBL_US_EQ,HFBL,US,EQ,trading212,2025-12-26,True,False,none,
HFC_US_EQ,HFC,US,EQ,trading212,2025-12-26,True,False,none,
HFEN_US_EQ,HFEN,US,EQ,trading212,2025-12-26,True,True,yahoo,
HFFG_US_EQ,HFFG,US,EQ,trading212,2025-12-26,True,False,none,
HFGd_EQ,HFGd,,EQ,trading212,2025-12-26,True,False,none,
HFPCU_CA_EQ,HFPCU,CA,EQ,trading212,2025-12-26,True,False,none,
HFWA_US_EQ,HFWA,US,EQ,trading212,2025-12-26,True,True,yahoo,
HGBL_US_EQ,HGBL,US,EQ,trading212,2025-12-26,True,False,none,
HGBPl_EQ,HGBPl,,EQ,trading212,2025-12-26,True,False,none,
HGEN_US_EQ,HGEN,US,EQ,trading212,2025-12-26,True,True,yahoo,
HGGAd_EQ,HGGAd,,EQ,trading212,2025-12-26,True,True,yahoo,
HGKGY_US_EQ,HGKGY,US,EQ,trading212,2025-12-26,True,False,none,
HGRAF_US_EQ,HGRAF,US,EQ,trading212,2025-12-26,True,True,yahoo,
HGSH_US_EQ,HGSH,US,EQ,trading212,2025-12-26,True,False,none,
HGV_US_EQ,HGV,US,EQ,trading212,2025-12-26,True,False,none,
HG_US_EQ,HG,US,EQ,trading212,2025-12-26,True,False,none,
HHC_US_EQ,HHC,US,EQ,trading212,2025-12-26,True,False,none,
HHFAd_EQ,HHFAd,,EQ,trading212,2025-12-26,True,True,yahoo,
HHPDl_EQ,HHPDl,,EQ,trading212,2025-12-26,True,False,none,
HHR_US_EQ,HHR,US,EQ,trading212,2025-12-26,True,False,none,
HHT_US_EQ,HHT,US,EQ,trading212,2025-12-26,True,False,none,
HHULY_US_EQ,HHULY,US,EQ,trading212,2025-12-26,True,True,yahoo,
HI91d_EQ,HI91d,,EQ,trading212,2025-12-26,True,True,yahoo,
HIEMl_EQ,HIEMl,,EQ,trading212,2025-12-26,True,True,yahoo,
HIESl_EQ,HIESl,,EQ,trading212,2025-12-26,True,True,yahoo,
HIEUl_EQ,HIEUl,,EQ,trading212,2025-12-26,True,True,yahoo,
HIFS_US_EQ,HIFS,US,EQ,trading212,2025-12-26,True,True,yahoo,
HIGGl_EQ,HIGGl,,EQ,trading212,2025-12-26,True,True,yahoo,
HIGHd_EQ,HIGHd,,EQ,trading212,2025-12-26,True,True,yahoo,
